0.579, 0.626984 -0.645587  -43.6713,0 0 0,0 0 0, 0.940112 -0.246761  -44.6534
0.58, 0.626984 -0.645587  -43.6713,0 0 0,0 0 0, 0.940112 -0.246761  -44.6534
0.584, 0.850897 -0.165095   -41.378,0 0 0,0 0 0, 1.17159 0.200051 -44.5732
0.587, 0.850897 -0.165095   -41.378,0 0 0,0 0 0, 1.17159 0.200051 -44.5732
0.589, 0.850897 -0.165095   -41.378,0 0 0,0 0 0, 1.17159 0.200051 -44.5732
0.59, 0.850897 -0.165095   -41.378,0 0 0,0 0 0, 1.17159 0.200051 -44.5732
0.591, 0.850897 -0.165095   -41.378,0 0 0,0 0 0, 1.17159 0.200051 -44.5732
0.595, 0.850897 -0.165095   -41.378,0 0 0,0 0 0, 1.17159 0.200051 -44.5732
0.596, 0.850897 -0.165095   -41.378,0 0 0,0 0 0, 1.17159 0.200051 -44.5732
0.597, 0.850897 -0.165095   -41.378,0 0 0,0 0 0, 1.17159 0.200051 -44.5732
0.598, 0.850897 -0.165095   -41.378,0 0 0,0 0 0, 1.17159 0.200051 -44.5732
0.599, 0.850897 -0.165095   -41.378,0 0 0,0 0 0, 1.17159 0.200051 -44.5732
0.6, 0.850897 -0.165095   -41.378,0 0 0,0 0 0, 1.17159 0.200051 -44.5732
0.601, 0.850897 -0.165095   -41.378,0 0 0,0 0 0, 1.17159 0.200051 -44.5732
0.602, 0.850897 -0.165095   -41.378,0 0 0,0 0 0, 1.17159 0.200051 -44.5732
0.611,  1.25798 0.0391427  -40.2378, 0  0 -0, 0  0 -0, 1.65228 0.462152 -46.0975
0.612,  1.25798 0.0391427  -40.2378, 0  0 -0, 0  0 -0, 1.65228 0.462152 -46.0975
0.613,  1.25798 0.0391427  -40.2378, 0  0 -0, 0  0 -0, 1.65228 0.462152 -46.0975
0.614,  1.25798 0.0391427  -40.2378, 0  0 -0, 0  0 -0, 1.65228 0.462152 -46.0975
0.615,  1.25798 0.0391427  -40.2378, 0  0 -0, 0  0 -0, 1.65228 0.462152 -46.0975
0.616,  1.25798 0.0391427  -40.2378, 0  0 -0, 0  0 -0, 1.65228 0.462152 -46.0975
0.617,  1.25798 0.0391427  -40.2378, 0  0 -0, 0  0 -0, 1.65228 0.462152 -46.0975
0.618,  1.25798 0.0391427  -40.2378, 0  0 -0, 0  0 -0, 1.65228 0.462152 -46.0975
0.63,  1.25798 0.0391427  -40.2378, 0  0 -0, 0  0 -0, 1.65228 0.462152 -46.0975
0.631,  1.25798 0.0391427  -40.2378, 0  0 -0, 0  0 -0, 1.65228 0.462152 -46.0975
0.632,  1.25798 0.0391427  -40.2378, 0  0 -0, 0  0 -0, 1.65228 0.462152 -46.0975
0.633,  1.25798 0.0391427  -40.2378, 0  0 -0, 0  0 -0, 1.65228 0.462152 -46.0975
0.634,  1.25798 0.0391427  -40.2378, 0  0 -0, 0  0 -0, 1.65228 0.462152 -46.0975
0.638,  2.08336 0.0209408  -39.5383, 0  0 -0, 0  0 -0, 2.55273  0.48897 -49.0342
0.64,  2.08336 0.0209408  -39.5383, 0  0 -0, 0  0 -0, 2.55273  0.48897 -49.0342
0.641,  2.08336 0.0209408  -39.5383, 0  0 -0, 0  0 -0, 2.55273  0.48897 -49.0342
0.646,  2.08336 0.0209408  -39.5383, 0  0 -0, 0  0 -0, 2.55273  0.48897 -49.0342
0.647,  2.08336 0.0209408  -39.5383, 0  0 -0, 0  0 -0, 2.55273  0.48897 -49.0342
0.648,  2.08336 0.0209408  -39.5383, 0  0 -0, 0  0 -0, 2.55273  0.48897 -49.0342
0.649,  2.08336 0.0209408  -39.5383, 0  0 -0, 0  0 -0, 2.55273  0.48897 -49.0342
0.65,  2.08336 0.0209408  -39.5383, 0  0 -0, 0  0 -0, 2.55273  0.48897 -49.0342
0.652,  2.08336 0.0209408  -39.5383, 0  0 -0, 0  0 -0, 2.55273  0.48897 -49.0342
0.653,  2.08336 0.0209408  -39.5383, 0  0 -0, 0  0 -0, 2.55273  0.48897 -49.0342
0.654,  2.08336 0.0209408  -39.5383, 0  0 -0, 0  0 -0, 2.55273  0.48897 -49.0342
0.663,  2.08336 0.0209408  -39.5383, 0  0 -0, 0  0 -0, 2.55273  0.48897 -49.0342
0.664,  2.08336 0.0209408  -39.5383, 0  0 -0, 0  0 -0, 2.55273  0.48897 -49.0342
0.667, 0  0 -0,  4.21104 -0.104913  -48.5412, 3.98701 0.261661 -42.8204, 0  0 -0
0.669, 0  0 -0,  4.21104 -0.104913  -48.5412, 3.98701 0.261661 -42.8204, 0  0 -0
0.67, 0  0 -0,  4.21104 -0.104913  -48.5412, 3.98701 0.261661 -42.8204, 0  0 -0
0.67, 0  0 -0,  4.21104 -0.104913  -48.5412, 3.98701 0.261661 -42.8204, 0  0 -0
0.671, 0  0 -0,  4.21104 -0.104913  -48.5412, 3.98701 0.261661 -42.8204, 0  0 -0
0.673, 0  0 -0,  4.21104 -0.104913  -48.5412, 3.98701 0.261661 -42.8204, 0  0 -0
0.68, 0  0 -0,  4.21104 -0.104913  -48.5412, 3.98701 0.261661 -42.8204, 0  0 -0
0.681, 0  0 -0,  4.21104 -0.104913  -48.5412, 3.98701 0.261661 -42.8204, 0  0 -0
0.682, 0  0 -0,  4.21104 -0.104913  -48.5412, 3.98701 0.261661 -42.8204, 0  0 -0
0.683, 0  0 -0,  4.21104 -0.104913  -48.5412, 3.98701 0.261661 -42.8204, 0  0 -0
0.684, 0  0 -0,  4.21104 -0.104913  -48.5412, 3.98701 0.261661 -42.8204, 0  0 -0
0.685, 0  0 -0,  4.21104 -0.104913  -48.5412, 3.98701 0.261661 -42.8204, 0  0 -0
0.686, 0  0 -0,  4.21104 -0.104913  -48.5412, 3.98701 0.261661 -42.8204, 0  0 -0
0.69, 0  0 -0,4.45718 1.31125 -58.786, 3.76115  2.20704 -58.6961, 0  0 -0
0.696, 0  0 -0,4.45718 1.31125 -58.786, 3.76115  2.20704 -58.6961, 0  0 -0
0.698, 0  0 -0,4.45718 1.31125 -58.786, 3.76115  2.20704 -58.6961, 0  0 -0
0.699, 0  0 -0,4.45718 1.31125 -58.786, 3.76115  2.20704 -58.6961, 0  0 -0
0.7, 0  0 -0,4.45718 1.31125 -58.786, 3.76115  2.20704 -58.6961, 0  0 -0
0.701, 0  0 -0,4.45718 1.31125 -58.786, 3.76115  2.20704 -58.6961, 0  0 -0
0.702, 0  0 -0,4.45718 1.31125 -58.786, 3.76115  2.20704 -58.6961, 0  0 -0
0.703, 0  0 -0,4.45718 1.31125 -58.786, 3.76115  2.20704 -58.6961, 0  0 -0
0.704, 0  0 -0,4.45718 1.31125 -58.786, 3.76115  2.20704 -58.6961, 0  0 -0
0.713, 0  0 -0,4.45718 1.31125 -58.786, 3.76115  2.20704 -58.6961, 0  0 -0
0.714, 0  0 -0,4.45718 1.31125 -58.786, 3.76115  2.20704 -58.6961, 0  0 -0
0.715, 0  0 -0,4.45718 1.31125 -58.786, 3.76115  2.20704 -58.6961, 0  0 -0
0.716, 0  0 -0,4.45718 1.31125 -58.786, 3.76115  2.20704 -58.6961, 0  0 -0
0.721, 0 -0  0, 3.52826 -1.73893 -53.2754,0.478796  2.10297  -48.783, 0 -0  0
0.722, 0 -0  0, 3.52826 -1.73893 -53.2754,0.478796  2.10297  -48.783, 0 -0  0
0.723, 0 -0  0, 3.52826 -1.73893 -53.2754,0.478796  2.10297  -48.783, 0 -0  0
0.724, 0 -0  0, 3.52826 -1.73893 -53.2754,0.478796  2.10297  -48.783, 0 -0  0
0.73, 0 -0  0, 3.52826 -1.73893 -53.2754,0.478796  2.10297  -48.783, 0 -0  0
0.731, 0 -0  0, 3.52826 -1.73893 -53.2754,0.478796  2.10297  -48.783, 0 -0  0
0.732, 0 -0  0, 3.52826 -1.73893 -53.2754,0.478796  2.10297  -48.783, 0 -0  0
0.733, 0 -0  0, 3.52826 -1.73893 -53.2754,0.478796  2.10297  -48.783, 0 -0  0
0.734, 0 -0  0, 3.52826 -1.73893 -53.2754,0.478796  2.10297  -48.783, 0 -0  0
0.735, 0 -0  0, 3.52826 -1.73893 -53.2754,0.478796  2.10297  -48.783, 0 -0  0
0.737, 0 -0  0, 3.52826 -1.73893 -53.2754,0.478796  2.10297  -48.783, 0 -0  0
0.738, 0 -0  0, 3.52826 -1.73893 -53.2754,0.478796  2.10297  -48.783, 0 -0  0
0.747, 0 -0  0, 3.52826 -1.73893 -53.2754,0.478796  2.10297  -48.783, 0 -0  0
0.75, 0 -0  0,  1.75061 -0.596967  -48.5478,  1.62223 -0.497667  -45.7498, 0 -0  0
0.751, 0 -0  0,  1.75061 -0.596967  -48.5478,  1.62223 -0.497667  -45.7498, 0 -0  0
0.753, 0 -0  0,  1.75061 -0.596967  -48.5478,  1.62223 -0.497667  -45.7498, 0 -0  0
0.754, 0 -0  0,  1.75061 -0.596967  -48.5478,  1.62223 -0.497667  -45.7498, 0 -0  0
0.755, 0 -0  0,  1.75061 -0.596967  -48.5478,  1.62223 -0.497667  -45.7498, 0 -0  0
0.756, 0 -0  0,  1.75061 -0.596967  -48.5478,  1.62223 -0.497667  -45.7498, 0 -0  0
0.757, 0 -0  0,  1.75061 -0.596967  -48.5478,  1.62223 -0.497667  -45.7498, 0 -0  0
0.763, 0 -0  0,  1.75061 -0.596967  -48.5478,  1.62223 -0.497667  -45.7498, 0 -0  0
0.765, 0 -0  0,  1.75061 -0.596967  -48.5478,  1.62223 -0.497667  -45.7498, 0 -0  0
0.766, 0 -0  0,  1.75061 -0.596967  -48.5478,  1.62223 -0.497667  -45.7498, 0 -0  0
0.77, 0 -0  0,  1.75061 -0.596967  -48.5478,  1.62223 -0.497667  -45.7498, 0 -0  0
0.773, 0 -0  0,  1.75061 -0.596967  -48.5478,  1.62223 -0.497667  -45.7498, 0 -0  0
0.774, 0 -0  0,  1.75061 -0.596967  -48.5478,  1.62223 -0.497667  -45.7498, 0 -0  0
0.778, 0 -0  0,  1.32058 -0.906616  -45.2297, 1.48371 -1.15295 -43.7263, 0 -0  0
0.781, 0 -0  0,  1.32058 -0.906616  -45.2297, 1.48371 -1.15295 -43.7263, 0 -0  0
0.784, 0 -0  0,  1.32058 -0.906616  -45.2297, 1.48371 -1.15295 -43.7263, 0 -0  0
0.786, 0 -0  0,  1.32058 -0.906616  -45.2297, 1.48371 -1.15295 -43.7263, 0 -0  0
0.787, 0 -0  0,  1.32058 -0.906616  -45.2297, 1.48371 -1.15295 -43.7263, 0 -0  0
0.788, 0 -0  0,  1.32058 -0.906616  -45.2297, 1.48371 -1.15295 -43.7263, 0 -0  0
0.788, 0 -0  0,  1.32058 -0.906616  -45.2297, 1.48371 -1.15295 -43.7263, 0 -0  0
0.79, 0 -0  0,  1.32058 -0.906616  -45.2297, 1.48371 -1.15295 -43.7263, 0 -0  0
0.794, 0 -0  0,  1.32058 -0.906616  -45.2297, 1.48371 -1.15295 -43.7263, 0 -0  0
0.795, 0 -0  0,  1.32058 -0.906616  -45.2297, 1.48371 -1.15295 -43.7263, 0 -0  0
0.798, 0 -0  0,  1.32058 -0.906616  -45.2297, 1.48371 -1.15295 -43.7263, 0 -0  0
0.799, 0 -0  0,  1.32058 -0.906616  -45.2297, 1.48371 -1.15295 -43.7263, 0 -0  0
0.8, 0 -0  0,  1.32058 -0.906616  -45.2297, 1.48371 -1.15295 -43.7263, 0 -0  0
0.804, 0 -0  0,  1.2263 -1.05958 -43.1819,  1.4739 -1.38834 -42.7802, 0 -0  0
0.805, 0 -0  0,  1.2263 -1.05958 -43.1819,  1.4739 -1.38834 -42.7802, 0 -0  0
0.806, 0 -0  0,  1.2263 -1.05958 -43.1819,  1.4739 -1.38834 -42.7802, 0 -0  0
0.808, 0 -0  0,  1.2263 -1.05958 -43.1819,  1.4739 -1.38834 -42.7802, 0 -0  0
0.808, 0 -0  0,  1.2263 -1.05958 -43.1819,  1.4739 -1.38834 -42.7802, 0 -0  0
0.815, 0 -0  0,  1.2263 -1.05958 -43.1819,  1.4739 -1.38834 -42.7802, 0 -0  0
0.816, 0 -0  0,  1.2263 -1.05958 -43.1819,  1.4739 -1.38834 -42.7802, 0 -0  0
0.817, 0 -0  0,  1.2263 -1.05958 -43.1819,  1.4739 -1.38834 -42.7802, 0 -0  0
0.818, 0 -0  0,  1.2263 -1.05958 -43.1819,  1.4739 -1.38834 -42.7802, 0 -0  0
0.818, 0 -0  0,  1.2263 -1.05958 -43.1819,  1.4739 -1.38834 -42.7802, 0 -0  0
0.819, 0 -0  0,  1.2263 -1.05958 -43.1819,  1.4739 -1.38834 -42.7802, 0 -0  0
0.82, 0 -0  0,  1.2263 -1.05958 -43.1819,  1.4739 -1.38834 -42.7802, 0 -0  0
0.821, 0 -0  0,  1.2263 -1.05958 -43.1819,  1.4739 -1.38834 -42.7802, 0 -0  0
0.832, 0 -0  0,  1.14037 -0.830717  -42.8324, 1.35615 -1.09715 -43.3547, 0 -0  0
0.833, 0 -0  0,  1.14037 -0.830717  -42.8324, 1.35615 -1.09715 -43.3547, 0 -0  0
0.834, 0 -0  0,  1.14037 -0.830717  -42.8324, 1.35615 -1.09715 -43.3547, 0 -0  0
0.835, 0 -0  0,  1.14037 -0.830717  -42.8324, 1.35615 -1.09715 -43.3547, 0 -0  0
0.836, 0 -0  0,  1.14037 -0.830717  -42.8324, 1.35615 -1.09715 -43.3547, 0 -0  0
0.837, 0 -0  0,  1.14037 -0.830717  -42.8324, 1.35615 -1.09715 -43.3547, 0 -0  0
0.837, 0 -0  0,  1.14037 -0.830717  -42.8324, 1.35615 -1.09715 -43.3547, 0 -0  0
0.838, 0 -0  0,  1.14037 -0.830717  -42.8324, 1.35615 -1.09715 -43.3547, 0 -0  0
0.849, 0 -0  0,  1.14037 -0.830717  -42.8324, 1.35615 -1.09715 -43.3547, 0 -0  0
0.85, 0 -0  0,  1.14037 -0.830717  -42.8324, 1.35615 -1.09715 -43.3547, 0 -0  0
0.85, 0 -0  0,  1.14037 -0.830717  -42.8324, 1.35615 -1.09715 -43.3547, 0 -0  0
0.851, 0 -0  0,  1.14037 -0.830717  -42.8324, 1.35615 -1.09715 -43.3547, 0 -0  0
0.852, 0 -0  0,  1.14037 -0.830717  -42.8324, 1.35615 -1.09715 -43.3547, 0 -0  0
0.856, 0  0 -0,  0.994446 -0.0892917   -43.3766,  1.17154 -0.288589  -44.7683, 0  0 -0
0.857, 0  0 -0,  0.994446 -0.0892917   -43.3766,  1.17154 -0.288589  -44.7683, 0  0 -0
0.858, 0  0 -0,  0.994446 -0.0892917   -43.3766,  1.17154 -0.288589  -44.7683, 0  0 -0
0.865, 0  0 -0,  0.994446 -0.0892917   -43.3766,  1.17154 -0.288589  -44.7683, 0  0 -0
0.866, 0  0 -0,  0.994446 -0.0892917   -43.3766,  1.17154 -0.288589  -44.7683, 0  0 -0
0.867, 0  0 -0,  0.994446 -0.0892917   -43.3766,  1.17154 -0.288589  -44.7683, 0  0 -0
0.868, 0  0 -0,  0.994446 -0.0892917   -43.3766,  1.17154 -0.288589  -44.7683, 0  0 -0
0.869, 0  0 -0,  0.994446 -0.0892917   -43.3766,  1.17154 -0.288589  -44.7683, 0  0 -0
0.87, 0  0 -0,  0.994446 -0.0892917   -43.3766,  1.17154 -0.288589  -44.7683, 0  0 -0
0.871, 0  0 -0,  0.994446 -0.0892917   -43.3766,  1.17154 -0.288589  -44.7683, 0  0 -0
0.872, 0  0 -0,  0.994446 -0.0892917   -43.3766,  1.17154 -0.288589  -44.7683, 0  0 -0
0.882, 0  0 -0,  0.994446 -0.0892917   -43.3766,  1.17154 -0.288589  -44.7683, 0  0 -0
0.883, 0  0 -0,  0.994446 -0.0892917   -43.3766,  1.17154 -0.288589  -44.7683, 0  0 -0
0.887,0.762565 0.926775 -43.3678, 0  0 -0, 0  0 -0,0.826574  1.11604 -47.7013
0.888,0.762565 0.926775 -43.3678, 0  0 -0, 0  0 -0,0.826574  1.11604 -47.7013
0.889,0.762565 0.926775 -43.3678, 0  0 -0, 0  0 -0,0.826574  1.11604 -47.7013
0.89,0.762565 0.926775 -43.3678, 0  0 -0, 0  0 -0,0.826574  1.11604 -47.7013
0.891,0.762565 0.926775 -43.3678, 0  0 -0, 0  0 -0,0.826574  1.11604 -47.7013
0.893,0.762565 0.926775 -43.3678, 0  0 -0, 0  0 -0,0.826574  1.11604 -47.7013
0.899,0.762565 0.926775 -43.3678, 0  0 -0, 0  0 -0,0.826574  1.11604 -47.7013
0.9,0.762565 0.926775 -43.3678, 0  0 -0, 0  0 -0,0.826574  1.11604 -47.7013
0.901,0.762565 0.926775 -43.3678, 0  0 -0, 0  0 -0,0.826574  1.11604 -47.7013
0.901,0.762565 0.926775 -43.3678, 0  0 -0, 0  0 -0,0.826574  1.11604 -47.7013
0.902,0.762565 0.926775 -43.3678, 0  0 -0, 0  0 -0,0.826574  1.11604 -47.7013
0.903,0.762565 0.926775 -43.3678, 0  0 -0, 0  0 -0,0.826574  1.11604 -47.7013
0.904,0.762565 0.926775 -43.3678, 0  0 -0, 0  0 -0,0.826574  1.11604 -47.7013
0.908, 0.260237 -0.104112  -55.8275, 0  0 -0, 0  0 -0,-0.268804 -0.821312  -64.7489
0.916, 0.260237 -0.104112  -55.8275, 0  0 -0, 0  0 -0,-0.268804 -0.821312  -64.7489
0.917, 0.260237 -0.104112  -55.8275, 0  0 -0, 0  0 -0,-0.268804 -0.821312  -64.7489
0.917, 0.260237 -0.104112  -55.8275, 0  0 -0, 0  0 -0,-0.268804 -0.821312  -64.7489
0.918, 0.260237 -0.104112  -55.8275, 0  0 -0, 0  0 -0,-0.268804 -0.821312  -64.7489
0.919, 0.260237 -0.104112  -55.8275, 0  0 -0, 0  0 -0,-0.268804 -0.821312  -64.7489
0.92, 0.260237 -0.104112  -55.8275, 0  0 -0, 0  0 -0,-0.268804 -0.821312  -64.7489
0.921, 0.260237 -0.104112  -55.8275, 0  0 -0, 0  0 -0,-0.268804 -0.821312  -64.7489
0.922, 0.260237 -0.104112  -55.8275, 0  0 -0, 0  0 -0,-0.268804 -0.821312  -64.7489
0.932, 0.260237 -0.104112  -55.8275, 0  0 -0, 0  0 -0,-0.268804 -0.821312  -64.7489
0.933, 0.260237 -0.104112  -55.8275, 0  0 -0, 0  0 -0,-0.268804 -0.821312  -64.7489
0.934, 0.260237 -0.104112  -55.8275, 0  0 -0, 0  0 -0,-0.268804 -0.821312  -64.7489
0.935, 0.260237 -0.104112  -55.8275, 0  0 -0, 0  0 -0,-0.268804 -0.821312  -64.7489
0.939,-0.0875106    1.82228   -48.8003, 0  0 -0, 0  0 -0,-2.37272 -1.14379 -50.7793
0.941,-0.0875106    1.82228   -48.8003, 0  0 -0, 0  0 -0,-2.37272 -1.14379 -50.7793
0.942,-0.0875106    1.82228   -48.8003, 0  0 -0, 0  0 -0,-2.37272 -1.14379 -50.7793
0.943,-0.0875106    1.82228   -48.8003, 0  0 -0, 0  0 -0,-2.37272 -1.14379 -50.7793
0.949,-0.0875106    1.82228   -48.8003, 0  0 -0, 0  0 -0,-2.37272 -1.14379 -50.7793
0.95,-0.0875106    1.82228   -48.8003, 0  0 -0, 0  0 -0,-2.37272 -1.14379 -50.7793
0.951,-0.0875106    1.82228   -48.8003, 0  0 -0, 0  0 -0,-2.37272 -1.14379 -50.7793
0.952,-0.0875106    1.82228   -48.8003, 0  0 -0, 0  0 -0,-2.37272 -1.14379 -50.7793
0.953,-0.0875106    1.82228   -48.8003, 0  0 -0, 0  0 -0,-2.37272 -1.14379 -50.7793
0.954,-0.0875106    1.82228   -48.8003, 0  0 -0, 0  0 -0,-2.37272 -1.14379 -50.7793
0.955,-0.0875106    1.82228   -48.8003, 0  0 -0, 0  0 -0,-2.37272 -1.14379 -50.7793
0.956,-0.0875106    1.82228   -48.8003, 0  0 -0, 0  0 -0,-2.37272 -1.14379 -50.7793
0.966,-0.0875106    1.82228   -48.8003, 0  0 -0, 0  0 -0,-2.37272 -1.14379 -50.7793
0.969,-0.783072  0.592451  -45.2195, 0  0 -0, 0  0 -0,-0.646556  0.755959  -48.5668
0.97,-0.783072  0.592451  -45.2195, 0  0 -0, 0  0 -0,-0.646556  0.755959  -48.5668
0.972,-0.783072  0.592451  -45.2195, 0  0 -0, 0  0 -0,-0.646556  0.755959  -48.5668
0.973,-0.783072  0.592451  -45.2195, 0  0 -0, 0  0 -0,-0.646556  0.755959  -48.5668
0.974,-0.783072  0.592451  -45.2195, 0  0 -0, 0  0 -0,-0.646556  0.755959  -48.5668
0.975,-0.783072  0.592451  -45.2195, 0  0 -0, 0  0 -0,-0.646556  0.755959  -48.5668
0.976,-0.783072  0.592451  -45.2195, 0  0 -0, 0  0 -0,-0.646556  0.755959  -48.5668
0.982,-0.783072  0.592451  -45.2195, 0  0 -0, 0  0 -0,-0.646556  0.755959  -48.5668
0.983,-0.783072  0.592451  -45.2195, 0  0 -0, 0  0 -0,-0.646556  0.755959  -48.5668
0.984,-0.783072  0.592451  -45.2195, 0  0 -0, 0  0 -0,-0.646556  0.755959  -48.5668
0.985,-0.783072  0.592451  -45.2195, 0  0 -0, 0  0 -0,-0.646556  0.755959  -48.5668
0.986,-0.783072  0.592451  -45.2195, 0  0 -0, 0  0 -0,-0.646556  0.755959  -48.5668
0.987,-0.783072  0.592451  -45.2195, 0  0 -0, 0  0 -0,-0.646556  0.755959  -48.5668
0.991,-0.410508  0.937412  -42.2928, 0  0 -0, 0  0 -0,-0.172653   1.22921  -46.5493
0.992,-0.410508  0.937412  -42.2928, 0  0 -0, 0  0 -0,-0.172653   1.22921  -46.5493
0.999,-0.410508  0.937412  -42.2928, 0  0 -0, 0  0 -0,-0.172653   1.22921  -46.5493
1,-0.410508  0.937412  -42.2928, 0  0 -0, 0  0 -0,-0.172653   1.22921  -46.5493
1.001,-0.410508  0.937412  -42.2928, 0  0 -0, 0  0 -0,-0.172653   1.22921  -46.5493
1.002,-0.410508  0.937412  -42.2928, 0  0 -0, 0  0 -0,-0.172653   1.22921  -46.5493
1.003,-0.410508  0.937412  -42.2928, 0  0 -0, 0  0 -0,-0.172653   1.22921  -46.5493
1.004,-0.410508  0.937412  -42.2928, 0  0 -0, 0  0 -0,-0.172653   1.22921  -46.5493
1.005,-0.410508  0.937412  -42.2928, 0  0 -0, 0  0 -0,-0.172653   1.22921  -46.5493
1.007,-0.410508  0.937412  -42.2928, 0  0 -0, 0  0 -0,-0.172653   1.22921  -46.5493
1.016,-0.410508  0.937412  -42.2928, 0  0 -0, 0  0 -0,-0.172653   1.22921  -46.5493
1.017,-0.410508  0.937412  -42.2928, 0  0 -0, 0  0 -0,-0.172653   1.22921  -46.5493
1.018,-0.410508  0.937412  -42.2928, 0  0 -0, 0  0 -0,-0.172653   1.22921  -46.5493
1.022,0.401186 0.901729 -40.3185, 0  0 -0, 0  0 -0,0.683764   1.2498 -45.8458
1.023,0.401186 0.901729 -40.3185, 0  0 -0, 0  0 -0,0.683764   1.2498 -45.8458
1.024,0.401186 0.901729 -40.3185, 0  0 -0, 0  0 -0,0.683764   1.2498 -45.8458
1.027,0.401186 0.901729 -40.3185, 0  0 -0, 0  0 -0,0.683764   1.2498 -45.8458
1.028,0.401186 0.901729 -40.3185, 0  0 -0, 0  0 -0,0.683764   1.2498 -45.8458
1.033,0.401186 0.901729 -40.3185, 0  0 -0, 0  0 -0,0.683764   1.2498 -45.8458
1.034,0.401186 0.901729 -40.3185, 0  0 -0, 0  0 -0,0.683764   1.2498 -45.8458
1.035,0.401186 0.901729 -40.3185, 0  0 -0, 0  0 -0,0.683764   1.2498 -45.8458
1.036,0.401186 0.901729 -40.3185, 0  0 -0, 0  0 -0,0.683764   1.2498 -45.8458
1.037,0.401186 0.901729 -40.3185, 0  0 -0, 0  0 -0,0.683764   1.2498 -45.8458
1.038,0.401186 0.901729 -40.3185, 0  0 -0, 0  0 -0,0.683764   1.2498 -45.8458
1.039,0.401186 0.901729 -40.3185, 0  0 -0, 0  0 -0,0.683764   1.2498 -45.8458
1.04,0.401186 0.901729 -40.3185, 0  0 -0, 0  0 -0,0.683764   1.2498 -45.8458
1.05, 1.15292 0.644838 -40.2822, 0  0 -0, 0  0 -0, 1.40554 0.948912 -46.3811
1.051, 1.15292 0.644838 -40.2822, 0  0 -0, 0  0 -0, 1.40554 0.948912 -46.3811
1.052, 1.15292 0.644838 -40.2822, 0  0 -0, 0  0 -0, 1.40554 0.948912 -46.3811
1.053, 1.15292 0.644838 -40.2822, 0  0 -0, 0  0 -0, 1.40554 0.948912 -46.3811
1.053, 1.15292 0.644838 -40.2822, 0  0 -0, 0  0 -0, 1.40554 0.948912 -46.3811
1.055, 1.15292 0.644838 -40.2822, 0  0 -0, 0  0 -0, 1.40554 0.948912 -46.3811
1.056, 1.15292 0.644838 -40.2822, 0  0 -0, 0  0 -0, 1.40554 0.948912 -46.3811
1.057, 1.15292 0.644838 -40.2822, 0  0 -0, 0  0 -0, 1.40554 0.948912 -46.3811
1.066, 1.15292 0.644838 -40.2822, 0  0 -0, 0  0 -0, 1.40554 0.948912 -46.3811
1.067, 1.15292 0.644838 -40.2822, 0  0 -0, 0  0 -0, 1.40554 0.948912 -46.3811
1.068, 1.15292 0.644838 -40.2822, 0  0 -0, 0  0 -0, 1.40554 0.948912 -46.3811
1.069, 1.15292 0.644838 -40.2822, 0  0 -0, 0  0 -0, 1.40554 0.948912 -46.3811
1.07, 1.15292 0.644838 -40.2822, 0  0 -0, 0  0 -0, 1.40554 0.948912 -46.3811
1.075, 2.00333 0.507344 -41.1559, 0  0 -0, 0  0 -0, 2.38692 0.968278 -47.5144
1.076, 2.00333 0.507344 -41.1559, 0  0 -0, 0  0 -0, 2.38692 0.968278 -47.5144
1.079, 2.00333 0.507344 -41.1559, 0  0 -0, 0  0 -0, 2.38692 0.968278 -47.5144
1.083, 2.00333 0.507344 -41.1559, 0  0 -0, 0  0 -0, 2.38692 0.968278 -47.5144
1.084, 2.00333 0.507344 -41.1559, 0  0 -0, 0  0 -0, 2.38692 0.968278 -47.5144
1.085, 2.00333 0.507344 -41.1559, 0  0 -0, 0  0 -0, 2.38692 0.968278 -47.5144
1.086, 2.00333 0.507344 -41.1559, 0  0 -0, 0  0 -0, 2.38692 0.968278 -47.5144
1.088, 2.00333 0.507344 -41.1559, 0  0 -0, 0  0 -0, 2.38692 0.968278 -47.5144
1.089, 2.00333 0.507344 -41.1559, 0  0 -0, 0  0 -0, 2.38692 0.968278 -47.5144
1.09, 2.00333 0.507344 -41.1559, 0  0 -0, 0  0 -0, 2.38692 0.968278 -47.5144
1.091, 2.00333 0.507344 -41.1559, 0  0 -0, 0  0 -0, 2.38692 0.968278 -47.5144
1.1, 2.00333 0.507344 -41.1559, 0  0 -0, 0  0 -0, 2.38692 0.968278 -47.5144
1.101, 2.00333 0.507344 -41.1559, 0  0 -0, 0  0 -0, 2.38692 0.968278 -47.5144
1.105, 0  0 -0, 3.89973  1.11061 -48.6438, 3.88315  1.35125 -42.3969, 0  0 -0
1.107, 0  0 -0, 3.89973  1.11061 -48.6438, 3.88315  1.35125 -42.3969, 0  0 -0
1.108, 0  0 -0, 3.89973  1.11061 -48.6438, 3.88315  1.35125 -42.3969, 0  0 -0
1.109, 0  0 -0, 3.89973  1.11061 -48.6438, 3.88315  1.35125 -42.3969, 0  0 -0
1.112, 0  0 -0, 3.89973  1.11061 -48.6438, 3.88315  1.35125 -42.3969, 0  0 -0
1.113, 0  0 -0, 3.89973  1.11061 -48.6438, 3.88315  1.35125 -42.3969, 0  0 -0
1.116, 0  0 -0, 3.89973  1.11061 -48.6438, 3.88315  1.35125 -42.3969, 0  0 -0
1.117, 0  0 -0, 3.89973  1.11061 -48.6438, 3.88315  1.35125 -42.3969, 0  0 -0
